ID,Player,Team,Position,Price,Total Points,Game Week
"4Roots,J","Roots,J",EXE,PR,1000000,0,4
"4Clarke,E","Clarke,E",HAR,PR,1000000,0,4
"4Hobson,W","Hobson,W",HAR,PR,1000000,0,4
"4Hancock,CPR","Hancock,CPR",NEW,PR,1000000,0,4
"4Hancock,CPR","Hancock,CPR",NEW,PR,1000000,0,4
"4West,T","West,T",NOR,PR,2000000,0,4
"4Jones,J","Jones,J",SAL,PR,1000000,0,4
"4McEachran,R","McEachran,R",SAL,PR,1000000,0,4
"4Onasanya,T","Onasanya,T",SAL,PR,1000000,0,4
"4Raymont,T","Raymont,T",SAL,PR,1000000,0,4
"4Brantingham,P","Brantingham,P",SAR,PR,1000000,0,4
"4Nairau,V","Nairau,V",SAR,PR,1000000,0,4
"4Tuimauga,T","Tuimauga,T",SAR,PR,1000000,0,4
"4Oghre,G","Oghre,G",BRI,HK,4600000,68,4
"4Jibulu,N","Jibulu,N",SAL,HK,2400000,62,4
"4Dan,T","Dan,T",SAR,HK,4300000,54,4
"4Dunn,T","Dunn,T",BAT,HK,4100000,40,4
"4Thacker,H","Thacker,H",BRI,HK,4500000,29.5,4
"4McGuigan,G","McGuigan,G",NEW,HK,2400000,26,4
"4Blake,S","Blake,S",GLO,HK,3000000,25.5,4
"4Caine,E","Caine,E",SAL,HK,2000000,24,4
"4Blamire,J","Blamire,J",LEI,HK,3100000,23.5,4
"4Turner,G","Turner,G",HAR,HK,3500000,23.5,4
"4Wright,C","Wright,C",NOR,HK,2000000,23,4
"4Walker,J","Walker,J",HAR,HK,3000000,22.5,4
"4Smith,R","Smith,R",NOR,HK,2100000,21.5,4
"4Innard,J","Innard,J",GLO,HK,2000000,20,4
"4Dweba,J","Dweba,J",EXE,HK,2900000,19.5,4
"4Yeandle,J","Yeandle,J",EXE,HK,2100000,18.5,4
"4Frost,D","Frost,D",BAT,HK,2100000,18,4
"4Tuipulotu,K","Tuipulotu,K",BAT,HK,2000000,17,4
"4Hadfield,J","Hadfield,J",SAR,HK,2000000,17,4
"4Clare,C","Clare,C",LEI,HK,2100000,15.5,4
"4Walker,H","Walker,H",NOR,HK,2100000,14,4
"4Fletcher,O","Fletcher,O",NEW,HK,2000000,13.5,4
"4George,J","George,J",SAR,HK,4500000,10,4
"4Clarke,Eo","Clarke,Eo",SAR,HK,2500000,10,4
"4Cowan-Dickie,L","Cowan-Dickie,L",SAL,HK,4600000,8,4
"4Heaven,J","Heaven,J",EXE,HK,2000000,2,4
"4Riley,S","Riley,S",HAR,HK,2000000,1,4
"4Langdon,C","Langdon,C",NOR,HK,4000000,0,4
"4Singleton,J","Singleton,J",GLO,HK,3500000,0,4
"4Faiva,H","Faiva,H",NEW,HK,2000000,0,4
"4Capon,W","Capon,W",BRI,HK,2000000,0,4
"4Musk,J","Musk,J",HAR,HK,2000000,0,4
"4Theobald-Thomas,F","Theobald-Thomas,F",LEI,HK,2000000,0,4
"4Longstaff,A","Longstaff,A",SAL,HK,2000000,0,4
"4Webber,R","Webber,R",SAL,HK,2000000,0,4
"4Adejimi,S","Adejimi,S",SAR,HK,2000000,0,4
"4Spandler,J","Spandler,J",BAT,HK,2000000,0,4
"4Gwilliam,T","Gwilliam,T",BRI,HK,2000000,0,4
"4Gulley,L","Gulley,L",EXE,HK,2000000,0,4
"4Norey,M","Norey,M",EXE,HK,2000000,0,4
"4Freeman Price,K","Freeman Price,K",GLO,HK,2000000,0,4
"4McElroy,T","McElroy,T",SAL,HK,2000000,0,4
"4Coles,A","Coles,A",NOR,LK,4600000,54.5,4
"4Batley,J","Batley,J",BRI,LK,4100000,47.5,4
"4Tizard,H","Tizard,H",SAR,LK,3500000,46.5,4
"4Bamber,B","Bamber,B",SAL,LK,2500000,35,4
"4Isiekwe,N","Isiekwe,N",SAR,LK,3300000,34.5,4
"4Andrews,H","Andrews,H",SAL,LK,2300000,33,4
"4Jordan,C","Jordan,C",GLO,LK,2100000,31,4
"4Alemanno,M","Alemanno,M",GLO,LK,2000000,30,4
"4Richards,E","Richards,E",BAT,LK,2000000,29.5,4
"4Owen,J","Owen,J",BRI,LK,2000000,29,4
"4Dun,J","Dun,J",BRI,LK,2000000,27.5,4
"4Wilson,H","Wilson,H",SAR,LK,2200000,27.5,4
"4van der Mescht,J","van der Mescht,J",NOR,LK,2800000,26.5,4
"4Jenkins,D","Jenkins,D",EXE,LK,3700000,26,4
"4Zambonin,A","Zambonin,A",EXE,LK,3000000,25.5,4
"4Chessum,O","Chessum,O",LEI,LK,5100000,25,4
"4Thomas,F","Thomas,F",GLO,LK,2300000,24,4
"4Molony,R","Molony,R",BAT,LK,2500000,23.5,4
"4Henderson,C","Henderson,C",LEI,LK,1800000,22,4
"4Rubiolo,P","Rubiolo,P",BRI,LK,2500000,22,4
"4Bokenham,H","Bokenham,H",GLO,LK,2000000,21.5,4
"4Petti,G","Petti,G",HAR,LK,3100000,21,4
"4Lee-Warner,F","Lee-Warner,F",NEW,LK,2000000,20.5,4
"4Sodeke,O","Sodeke,O",SAR,LK,2000000,20,4
"4Roux,Q","Roux,Q",BAT,LK,2900000,17.5,4
"4Treadwell,K","Treadwell,K",HAR,LK,2000000,17.5,4
"4Pearson,L","Pearson,L",EXE,LK,2000000,17.5,4
"4Burrow,T","Burrow,T",SAL,LK,2000000,17.5,4
"4Hodgson,J","Hodgson,J",NEW,LK,2000000,17,4
"4Itoje,M","Itoje,M",SAR,LK,5100000,16,4
"4Clarke,F","Clarke,F",NEW,LK,2000000,16,4
"4Green,J","Green,J",HAR,LK,2000000,16,4
"4Prowse,E","Prowse,E",NOR,LK,1100000,15.5,4
"4Tuima,R","Tuima,R",EXE,LK,2000000,14,4
"4Lockett,T","Lockett,T",NOR,LK,2500000,13,4
"4Usher,O","Usher,O",NEW,LK,2000000,12.5,4
"4Ewels,C","Ewels,C",BAT,LK,2800000,10,4
"4Lewies,S","Lewies,S",HAR,LK,2000000,7,4
"4Wells,H","Wells,H",LEI,LK,2000000,7,4
"4Tshiunza,C","Tshiunza,C",EXE,LK,1900000,5,4
"4Clark,A","Clark,A",GLO,LK,1700000,4.5,4
"4Thompson,J","Thompson,J",LEI,LK,2000000,4.5,4
"4McFarland,T","McFarland,T",SAR,LK,2900000,0,4
"4Launchbury,J","Launchbury,J",HAR,LK,2000000,0,4
"4Martin,G","Martin,G",LEI,LK,3500000,0,4
"4Chessum,L","Chessum,L",LEI,LK,2000000,0,4
"4Baker,F","Baker,F",NEW,LK,2000000,0,4
"4de Chaves,S","de Chaves,S",NEW,LK,2000000,0,4
"4Munga,C","Munga,C",NOR,LK,3000000,0,4
"4Bailey,J","Bailey,J",EXE,LK,2000000,0,4
"4Bell,A","Bell,A",EXE,LK,2000000,0,4
"4Dingley,J","Dingley,J",BAT,LK,2000000,0,4
"4Graham,M","Graham,M",BAT,LK,2000000,0,4
"4Jeanes,W","Jeanes,W",BAT,LK,2000000,0,4
"4Barker,S","Barker,S",BRI,LK,2000000,0,4
"4Pearce,P","Pearce,P",BRI,LK,2000000,0,4
"4Taylor,G","Taylor,G",BRI,LK,2000000,0,4
"4Eite,D","Eite,D",GLO,LK,2000000,0,4
"4Browne,H","Browne,H",HAR,LK,2000000,0,4
"4Jurevicius,M","Jurevicius,M",HAR,LK,2000000,0,4
"4Carmichael,R","Carmichael,R",LEI,LK,2000000,0,4
"4Manz,T","Manz,T",LEI,LK,2000000,0,4
"4Cardall,T","Cardall,T",NEW,LK,2000000,0,4
"4Hawkins,J","Hawkins,J",NEW,LK,2000000,0,4
"4Scott,Ad","Scott,Ad",NEW,LK,2000000,0,4
"4Atuanya,E","Atuanya,E",NOR,LK,2000000,0,4
"4Birch,R","Birch,R",SAL,LK,2000000,0,4
"4Roets,L","Roets,L",SAL,LK,2000000,0,4
"4Willis,T","Willis,T",SAR,LF,8800000,85,4
"4Evans,W","Evans,W",HAR,LF,4700000,56.5,4
"4Chick,C","Chick,C",NOR,LF,5300000,55.5,4
"4Kenningham,J","Kenningham,J",HAR,LF,4300000,55,4
"4Mata,V","Mata,V",BRI,LF,6300000,54,4
"4Harding,F","Harding,F",BRI,LF,6200000,52,4
"4Vintcent,R","Vintcent,R",EXE,LF,3800000,49,4
"4Onyeama-Christie,A","Onyeama-Christie,A",SAR,LF,5200000,46.5,4
"4Pearson,T","Pearson,T",NOR,LF,6500000,45.5,4
"4Lelei Mafi,A","Lelei Mafi,A",NEW,LF,3700000,42,4
"4Dugdale,S","Dugdale,S",SAL,LF,4200000,40,4
"4Underhill,S","Underhill,S",BAT,LF,7700000,39.5,4
"4Venter,J","Venter,J",GLO,LF,4000000,39.5,4
"4Fisilau,G","Fisilau,G",EXE,LF,4100000,39,4
"4Reid,M","Reid,M",BAT,LF,4500000,39,4
"4Cracknell,O","Cracknell,O",LEI,LF,5400000,36.5,4
"4Earl,B","Earl,B",SAR,LF,8200000,35,4
"4Dombrandt,A","Dombrandt,A",HAR,LF,6800000,34,4
"4van Rhyn,E","van Rhyn,E",SAL,LF,4000000,33.5,4
"4Grondona,B","Grondona,B",BRI,LF,3000000,32.5,4
"4Ilione,E","Ilione,E",LEI,LF,4400000,32.5,4
"4Cunningham-South,C","Cunningham-South,C",HAR,LF,7200000,31,4
"4Luatua,S","Luatua,S",BRI,LF,3900000,29.5,4
"4Roots,E","Roots,E",EXE,LF,4000000,29,4
"4Reffell,T","Reffell,T",LEI,LF,4100000,27,4
"4Gordon,T","Gordon,T",NEW,LF,4000000,26,4
"4Bayliss,J","Bayliss,J",BAT,LF,4000000,25.5,4
"4Carr,Z","Carr,Z",HAR,LF,3000000,25.5,4
"4Pepper,G","Pepper,G",BAT,LF,6500000,23.5,4
"4Liebenberg,H","Liebenberg,H",LEI,LF,5500000,23.5,4
"4Woodman,T","Woodman,T",SAL,LF,3100000,23.5,4
"4Barbeary,A","Barbeary,A",BAT,LF,6600000,22.5,4
"4Basham,J","Basham,J",GLO,LF,3000000,21,4
"4Mann,J","Mann,J",GLO,LF,3500000,20,4
"4Scott-Young,A","Scott-Young,A",NOR,LF,3400000,19.5,4
"4Gonzalez,JM","Gonzalez,JM",SAR,LF,8000000,19,4
"4Curry,B","Curry,B",SAL,LF,6400000,18,4
"4Moro,J","Moro,J",LEI,LF,3000000,17,4
"4James,K","James,K",EXE,LF,3000000,16.5,4
"4Kemeny,J","Kemeny,J",NOR,LF,6100000,16,4
"4Graham,S","Graham,S",NOR,LF,5000000,15.5,4
"4Pollock,H","Pollock,H",NOR,LF,8200000,13.5,4
"4Taylor,H","Taylor,H",GLO,LF,3000000,13,4
"4Neild,C","Neild,C",NEW,LF,2900000,11.5,4
"4Hill,T","Hill,T",BAT,LF,6300000,10.5,4
"4Vermeulen,J","Vermeulen,J",SAL,LF,4700000,10.5,4
"4Staddon,E","Staddon,E",BAT,LF,3000000,10,4
"4Grondona,S","Grondona,S",BRI,LF,4000000,10,4
"4Hooper,T","Hooper,T",EXE,LF,6600000,7,4
"4Clement,J","Clement,J",GLO,LF,5000000,6.5,4
"4West,C","West,C",SAR,LF,3000000,6.5,4
"4Ivanishvili,L","Ivanishvili,L",BRI,LF,3000000,4.5,4
"4Ludlow,L","Ludlow,L",GLO,LF,4900000,3,4
"4Michelow,N","Michelow,N",SAR,LF,3000000,3,4
"4Manz,J","Manz,J",LEI,LF,3000000,2,4
"4Lockwood,F","Lockwood,F",NEW,LF,3000000,1.5,4
"4Green,A","Green,A",BAT,LF,3000000,1,4
"4Brown,F","Brown,F",NOR,LF,2200000,0,4
"4Curry,TM","Curry,TM",SAL,LF,7500000,0,4
"4Capstick,R","Capstick,R",EXE,LF,3000000,0,4
"4Christie,T","Christie,T",NEW,LF,5000000,0,4
"4du Preez,D","du Preez,D",SAL,LF,4000000,0,4
"4Chisholm,J","Chisholm,J",HAR,LF,4000000,0,4
"4Lawday,T","Lawday,T",HAR,LF,3000000,0,4
"4Carnduff,F","Carnduff,F",LEI,LF,3000000,0,4
"4Turnbull,C","Turnbull,C",NEW,LF,3000000,0,4
"4Coetzee,J","Coetzee,J",BAT,LF,4000000,0,4
"4Cowan,T","Cowan,T",BAT,LF,3000000,0,4
"4Timmins,G","Timmins,G",BAT,LF,3000000,0,4
"4Cripps,K","Cripps,K",BRI,LF,3000000,0,4
"4Harvey,E","Harvey,E",BRI,LF,3000000,0,4
"4Moloney,M","Moloney,M",EXE,LF,3000000,0,4
"4Trenholm,W","Trenholm,W",GLO,LF,3000000,0,4
"4Schmid,L","Schmid,L",HAR,LF,3000000,0,4
"4Smith,J","Smith,J",HAR,LF,3000000,0,4
"4Leatherbarrow,O","Leatherbarrow,O",NEW,LF,3000000,0,4
"4Parsons,R","Parsons,R",NEW,LF,3000000,0,4
"4Benson,A","Benson,A",NOR,LF,3000000,0,4
"4Gilmore,J","Gilmore,J",SAL,LF,3000000,0,4
"4Logan,R","Logan,R",SAL,LF,3000000,0,4
"4Eke,M","Eke,M",SAR,LF,3000000,0,4
"4Hammick,R","Hammick,R",SAR,LF,3000000,0,4
"4Knight,T","Knight,T",SAR,LF,3000000,0,4
"4Marmion,K","Marmion,K",BRI,SH,3400000,62.5,4
"4Spencer,B","Spencer,B",BAT,SH,4400000,40,4
"4van Poortvliet,J","van Poortvliet,J",LEI,SH,4200000,32.5,4
"4Varney,S","Varney,S",EXE,SH,2400000,31.5,4
"4McParland,A","McParland,A",NOR,SH,2100000,28.5,4
"4van Zyl,I","van Zyl,I",SAR,SH,3500000,27.5,4
"4Porter,W","Porter,W",HAR,SH,3600000,24,4
"4Mitchell,A","Mitchell,A",NOR,SH,5000000,23.5,4
"4Bracken,C","Bracken,C",SAR,SH,2000000,17,4
"4Carr-Smith,T","Carr-Smith,T",BAT,SH,2100000,17,4
"4Quirke,R","Quirke,R",SAL,SH,3500000,13,4
"4Warr,G","Warr,G",SAL,SH,2300000,12.5,4
"4Williams,T","Williams,T",GLO,SH,4300000,8.5,4
"4Chapman,C","Chapman,C",EXE,SH,2000000,8.5,4
"4Pepper,M","Pepper,M",BRI,SH,2000000,7.5,4
"4Elliott,J","Elliott,J",NEW,SH,2000000,7.5,4
"4Lennon,O","Lennon,O",BRI,SH,2000000,6,4
"4Randall,H","Randall,H",BRI,SH,3800000,5.5,4
"4Whiteley,T","Whiteley,T",LEI,SH,2000000,5.5,4
"4Austin,M","Austin,M",GLO,SH,2000000,5.5,4
"4Benitez Cruz,S","Benitez Cruz,S",NEW,SH,2000000,4,4
"4Allan,O","Allan,O",LEI,SH,2000000,3.5,4
"4Townsend,S","Townsend,S",HAR,SH,2000000,3,4
"4Dickens,J","Dickens,J",NEW,SH,2000000,3,4
"4Weimann,J","Weimann,J",NOR,SH,2000000,3,4
"4Simpson,G","Simpson,G",SAR,SH,2000000,3,4
"4le Roux,N","le Roux,N",BAT,SH,2000000,2.5,4
"4Englefield,C","Englefield,C",GLO,SH,2000000,1,4
"4Green,M","Green,M",HAR,SH,2000000,1,4
"4Hanson,D","Hanson,D",SAL,SH,2000000,0.5,4
"4van der Linde,B","van der Linde,B",BAT,SH,2000000,0,4
"4Stuart,S","Stuart,S",NEW,SH,2000000,0,4
"4Wootton,W","Wootton,W",SAL,SH,2000000,0,4
"4Wolstenholme,S","Wolstenholme,S",BRI,SH,2000000,0,4
"4Becconsall,W","Becconsall,W",EXE,SH,2000000,0,4
"4Cairns,T","Cairns,T",EXE,SH,2000000,0,4
"4James,T","James,T",NOR,SH,2000000,0,4
"4Friday,L","Friday,L",HAR,SH,2000000,0,4
"4Murray,J","Murray,J",HAR,SH,2000000,0,4
"4Davis,J","Davis,J",NEW,SH,2000000,0,4
"4Thomas,N","Thomas,N",SAL,SH,2000000,0,4
"4Belleau,A","Belleau,A",NOR,FH,5100000,70.5,4
"4Farrell,O","Farrell,O",SAR,FH,8300000,63.5,4
"4Ford,G","Ford,G",SAL,FH,9000000,62,4
"4Skinner,H","Skinner,H",EXE,FH,4000000,58,4
"4Burke,F","Burke,F",SAR,FH,7500000,55.5,4
"4Searle,B","Searle,B",LEI,FH,3200000,51,4
"4Worsley,S","Worsley,S",BRI,FH,3200000,45,4
"4Smith,F","Smith,F",NOR,FH,10200000,40,4
"4Smith,M","Smith,M",HAR,FH,9200000,37.5,4
"4Atkinson,C","Atkinson,C",GLO,FH,4100000,35,4
"4Evans,J","Evans,J",HAR,FH,5500000,33,4
"4Connon,B","Connon,B",NEW,FH,4000000,32.5,4
"4Byrne,R","Byrne,R",GLO,FH,7000000,30,4
"4Russell,F","Russell,F",BAT,FH,10200000,25.5,4
"4Jordan,T","Jordan,T",BRI,FH,5400000,24.5,4
"4O'Connor,J","O'Connor,J",LEI,FH,6000000,20,4
"4Bailey,O","Bailey,O",LEI,FH,4100000,18,4
"4Benson,J","Benson,J",HAR,FH,3500000,18,4
"4Chamberlain,B","Chamberlain,B",NEW,FH,3200000,10,4
"4MacGinty,AJ","MacGinty,AJ",BRI,FH,7800000,6.5,4
"4Coen,B","Coen,B",EXE,FH,3000000,0,4
"4Slevin,C","Slevin,C",HAR,FH,3100000,0,4
"4Newton,J","Newton,J",NEW,FH,3000000,0,4
"4Curtis,T","Curtis,T",SAL,FH,3000000,0,4
"4Donoghue,C","Donoghue,C",BAT,FH,5000000,0,4
"4Haydon-Wood,W","Haydon-Wood,W",EXE,FH,3000000,0,4
"4Titcombe,C","Titcombe,C",LEI,FH,3000000,0,4
"4Davies,O","Davies,O",SAL,FH,3000000,0,4
"4Johnson,L","Johnson,L",SAR,FH,3000000,0,4
"4Barton,G","Barton,G",GLO,FH,4000000,0,4
"4Slade,H","Slade,H",EXE,MID,6700000,78,4
"4Tompkins,N","Tompkins,N",SAR,MID,5100000,55.5,4
"4Ravouvou,K","Ravouvou,K",BRI,MID,7300000,54.5,4
"4Joseph,W","Joseph,W",GLO,MID,4700000,46.5,4
"4Hutchinson,R","Hutchinson,R",NOR,MID,4500000,44,4
"4Litchfield,T","Litchfield,T",NOR,MID,3300000,42,4
"4Lawrence,O","Lawrence,O",BAT,MID,7400000,42,4
"4Janse van Rensburg,B","Janse van Rensburg,B",BRI,MID,5700000,41,4
"4Cinti,L","Cinti,L",SAR,MID,3300000,35.5,4
"4Atkinson,S","Atkinson,S",GLO,MID,4500000,30.5,4
"4Wand,W","Wand,W",LEI,MID,2200000,29.5,4
"4Redpath,C","Redpath,C",BAT,MID,4900000,29.5,4
"4Edwards-Giraud,J","Edwards-Giraud,J",GLO,MID,2000000,26.5,4
"4du Preez,R","du Preez,R",SAL,MID,6000000,25.5,4
"4Spencer,O","Spencer,O",NEW,MID,2000000,23,4
"4Kata,S","Kata,S",LEI,MID,5100000,22,4
"4Jackson-Richards,B","Jackson-Richards,B",SAR,MID,2000000,22,4
"4Ojomoh,M","Ojomoh,M",BAT,MID,5500000,18.5,4
"4Dingwall,F","Dingwall,F",NOR,MID,5200000,17.5,4
"4Beard,O","Beard,O",HAR,MID,4900000,16.5,4
"4Maasi-White,R","Maasi-White,R",SAL,MID,2700000,13,4
"4Llewellyn,M","Llewellyn,M",GLO,MID,4800000,12,4
"4Jenkins,J","Jenkins,J",BRI,MID,2000000,10,4
"4Louw,M","Louw,M",SAL,MID,3100000,10,4
"4Kerr,S","Kerr,S",HAR,MID,2000000,8.5,4
"4Harris,C","Harris,C",BAT,MID,4000000,8.5,4
"4Woodward,J","Woodward,J",LEI,MID,2800000,8,4
"4Doherty,C","Doherty,C",NEW,MID,3000000,8,4
"4Ikitau,L","Ikitau,L",EXE,MID,4200000,7.5,4
"4Lilley,N","Lilley,N",EXE,MID,3000000,6,4
"4Moroni,M","Moroni,M",BRI,MID,4000000,6,4
"4Bedlow,S","Bedlow,S",SAL,MID,2100000,5.5,4
"4Butt,W","Butt,W",BAT,MID,3000000,5,4
"4Hutchison,C","Hutchison,C",SAR,MID,2000000,5,4
"4Hennessey,L","Hennessey,L",BAT,MID,2000000,4.5,4
"4Northmore,L","Northmore,L",HAR,MID,4500000,3.5,4
"4Arnold,Sa","Arnold,Sa",NEW,MID,2000000,3,4
"4Thame,T","Thame,T",NOR,MID,2000000,2.5,4
"4James,L","James,L",SAL,MID,2000000,1.5,4
"4Clark,M","Clark,M",NEW,MID,2000000,0.5,4
"4Beeckmans,R","Beeckmans,R",NEW,MID,2000000,0.5,4
"4Wimbush,Z","Wimbush,Z",EXE,MID,2000000,0,4
"4Lozowski,A","Lozowski,A",SAR,MID,4000000,0,4
"4Ascherl,H","Ascherl,H",BRI,MID,2000000,0,4
"4Baker,T","Baker,T",BRI,MID,2000000,0,4
"4Rigg,W","Rigg,W",EXE,MID,2000000,0,4
"4Tua,T","Tua,T",EXE,MID,2000000,0,4
"4Butler,W","Butler,W",GLO,MID,2000000,0,4
"4Waghorn,B","Waghorn,B",HAR,MID,3500000,0,4
"4Perese,I","Perese,I",LEI,MID,4000000,0,4
"4Bedlow,J","Bedlow,J",SAL,MID,2000000,0,4
"4Hall,A","Hall,A",SAR,MID,2000000,0,4
"4Wilson,O","Wilson,O",SAR,MID,2000000,0,4
"4Parry,W","Parry,W",BAT,MID,2000000,0,4
"4Campbell Wu,I","Campbell Wu,I",BRI,MID,2000000,0,4
"4Power,D","Power,D",BRI,MID,2000000,0,4
"4Rowson,H","Rowson,H",BRI,MID,2000000,0,4
"4Williams,J","Williams,J",BRI,MID,3000000,0,4
"4Bradley,B","Bradley,B",HAR,MID,2000000,0,4
"4Hyde,H","Hyde,H",HAR,MID,2000000,0,4
"4Lumley,H","Lumley,H",NOR,MID,2000000,0,4
"4Hartley,O","Hartley,O",SAR,MID,3500000,0,4
"4Spink,S","Spink,S",SAR,MID,3500000,0,4
"4Kolade,L","Kolade,L",HAR,MID,2000000,-0.5,4
"4Feyi-Waboso,I","Feyi-Waboso,I",EXE,OBK,10700000,95.5,4
"4Todaro,E","Todaro,E",NOR,OBK,4600000,88.5,4
"4Caluori,N","Caluori,N",SAR,OBK,4100000,83.5,4
"4Arundell,H","Arundell,H",BAT,OBK,8300000,77.5,4
"4Roebuck,T","Roebuck,T",SAL,OBK,8100000,73.5,4
"4Green,T","Green,T",HAR,OBK,8200000,63.5,4
"4Hassell-Collins,O","Hassell-Collins,O",LEI,OBK,7100000,58,4
"4Radwan,A","Radwan,A",LEI,OBK,7700000,55.5,4
"4Bracken,J","Bracken,J",SAR,OBK,4100000,49.5,4
"4Loader,B","Loader,B",GLO,OBK,4300000,49,4
"4Carpenter,J","Carpenter,J",SAL,OBK,7100000,46.5,4
"4Brown-Bampoe,P","Brown-Bampoe,P",EXE,OBK,6600000,45,4
"4Malins,M","Malins,M",SAR,OBK,8400000,44,4
"4Steward,F","Steward,F",LEI,OBK,8000000,40,4
"4de Glanville,T","de Glanville,T",BAT,OBK,5600000,38.5,4
"4Freeman,T","Freeman,T",NOR,OBK,10300000,37.5,4
"4Hearle,A","Hearle,A",NEW,OBK,4100000,33.5,4
"4Rees-Zammit,L","Rees-Zammit,L",BRI,OBK,9500000,31.5,4
"4Reed,A","Reed,A",SAL,OBK,7000000,31.5,4
"4Hendy,G","Hendy,G",NOR,OBK,6900000,30.5,4
"4Cokanasiga,J","Cokanasiga,J",BAT,OBK,5900000,29.5,4
"4Segun,R","Segun,R",SAR,OBK,5700000,29,4
"4Carrington,J","Carrington,J",BRI,OBK,4000000,29,4
"4Thorley,O","Thorley,O",GLO,OBK,6500000,25,4
"4O'Flaherty,T","O'Flaherty,T",SAL,OBK,5400000,23.5,4
"4Hammersley,B","Hammersley,B",EXE,OBK,4000000,23,4
"4Murley,C","Murley,C",HAR,OBK,8000000,22,4
"4Elizalde,B","Elizalde,B",BRI,OBK,4100000,21,4
"4Ibitoye,G","Ibitoye,G",BRI,OBK,8800000,17.5,4
"4Obatoyinbo,E","Obatoyinbo,E",NEW,OBK,4000000,17,4
"4Hodge,J","Hodge,J",EXE,OBK,6900000,16.5,4
"4David,N","David,N",HAR,OBK,5400000,16,4
"4Woodburn,O","Woodburn,O",EXE,OBK,4100000,14,4
"4Carreras,S","Carreras,S",BAT,OBK,9500000,14,4
"4John,D","John,D",EXE,OBK,4000000,14,4
"4Cleaves,C","Cleaves,C",HAR,OBK,5000000,12.5,4
"4Isgro,R","Isgro,R",HAR,OBK,6000000,10.5,4
"4Coetzee,St","Coetzee,St",NEW,OBK,4000000,10,4
"4Grayson,E","Grayson,E",NEW,OBK,4000000,9.5,4
"4Fricker,T","Fricker,T",BRI,OBK,4000000,9,4
"4Ramm,J","Ramm,J",NOR,OBK,3600000,8,4
"4Williams,L","Williams,L",NEW,OBK,5500000,7.5,4
"4Bates,J","Bates,J",BRI,OBK,4000000,6.5,4
"4Boshoff,A","Boshoff,A",BRI,OBK,4000000,6.5,4
"4Anderson,C","Anderson,C",HAR,OBK,4000000,5,4
"4Martin,J","Martin,J",NOR,OBK,4000000,2,4
"4Woods,Ja","Woods,Ja",BAT,OBK,3000000,0,4
"4Emens,A","Emens,A",BAT,OBK,3000000,0,4
"4Offiah,T","Offiah,T",BAT,OBK,3000000,0,4
"4Daly,E","Daly,E",SAR,OBK,6600000,0,4
"4Wyatt,T","Wyatt,T",EXE,OBK,4000000,0,4
"4Furbank,G","Furbank,G",NOR,OBK,7500000,0,4
"4Harris,S","Harris,S",BAT,OBK,3000000,0,4
"4Wade,C","Wade,C",NEW,OBK,6000000,0,4
"4Sleightholme,O","Sleightholme,O",NOR,OBK,7500000,0,4
"4Muir,W","Muir,W",BAT,OBK,8500000,0,4
"4Lane,R","Lane,R",BRI,OBK,5000000,0,4
"4Hathaway,J","Hathaway,J",GLO,OBK,6000000,0,4
"4Redshaw,B","Redshaw,B",GLO,OBK,4000000,0,4
"4Russell,R","Russell,R",GLO,OBK,4000000,0,4
"4Browning,J","Browning,J",LEI,OBK,4000000,0,4
"4Hamer-Webb,G","Hamer-Webb,G",LEI,OBK,4000000,0,4
"4Greenwood,N","Greenwood,N",NEW,OBK,4000000,0,4
"4Wills,A","Wills,A",SAL,OBK,4000000,0,4
"4Elliott,T","Elliott,T",SAR,OBK,5500000,0,4
"4Hamid,S","Hamid,S",BRI,OBK,4000000,0,4
"4Heward,N","Heward,N",BRI,OBK,4000000,0,4
"4Cotgreave,J","Cotgreave,J",GLO,OBK,4000000,0,4
"4Morris,J","Morris,J",GLO,OBK,4000000,0,4
"4Grayson,Jo","Grayson,Jo",NEW,OBK,4000000,0,4
"4Caqusau,A","Caqusau,A",NOR,OBK,4000000,0,4
"4Glister,W","Glister,W",NOR,OBK,4000000,0,4
"4Pater,J","Pater,J",NOR,OBK,4000000,0,4
"4Ene,O","Ene,O",SAL,OBK,4000000,0,4
"5Obano,B","Obano,B",BAT,PR,3900000,47,5
"5Carre,R","Carre,R",SAR,PR,2200000,42.5,5
"5Baxter,F","Baxter,F",HAR,PR,3600000,38.5,5
"5Kloska,G","Kloska,G",BRI,PR,1400000,38,5
"5Rodd,B","Rodd,B",SAL,PR,2800000,37,5
"5Iyogun,E","Iyogun,E",NOR,PR,1900000,33.5,5
"5Woolmore,J","Woolmore,J",BRI,PR,1100000,32,5
"5Mawi,E","Mawi,E",SAR,PR,1100000,31,5
"5Chawatama,L","Chawatama,L",BRI,PR,1000000,31,5
"5Riccioni,M","Riccioni,M",SAR,PR,2300000,30.5,5
"5Smith,N","Smith,N",LEI,PR,2600000,30,5
"5Davison,T","Davison,T",NOR,PR,2400000,30,5
"5Williams,H","Williams,H",HAR,PR,2000000,29.5,5
"5Fischetti,D","Fischetti,D",NOR,PR,2500000,29,5
"5Opoku-Fordjour,A","Opoku-Fordjour,A",SAL,PR,3300000,28.5,5
"5Heyes,J","Heyes,J",LEI,PR,2300000,26,5
"5Fasogbon,A","Fasogbon,A",GLO,PR,1900000,23.5,5
"5Hurd,W","Hurd,W",LEI,PR,1000000,22.5,5
